"id_auto";"SANDRE";"auteur_apa";"cd_apa"
129865;"14530";"REF_OMNIDIA";"LINS"
129866;"14531";"REF_OMNIDIA";"LIPA"
129867;"14532";"REF_OMNIDIA";"LIRO"
129868;"14533";"REF_OMNIDIA";"LIUN"
129870;"14535";"REF_OMNIDIA";"LKRA"
129871;"14536";"REF_OMNIDIA";"LMLA"
129872;"14537";"REF_OMNIDIA";"LMOB"
129873;"14538";"REF_OMNIDIA";"LMOL"
129874;"14539";"REF_OMNIDIA";"LMON"
129875;"14540";"REF_OMNIDIA";"LMTD"
129876;"14541";"REF_OMNIDIA";"LMTP"
129877;"14543";"REF_OMNIDIA";"LMUR"
129878;"14544";"REF_OMNIDIA";"LOPU"
129879;"14545";"REF_OMNIDIA";"LOVU"
129880;"14546";"REF_OMNIDIA";"LPAC"
129882;"14547";"REF_OMNIDIA";"LPAL"
129883;"14548";"REF_OMNIDIA";"LPBI"
129884;"14549";"REF_OMNIDIA";"LPDX"
129886;"14550";"REF_OMNIDIA";"LPLS"
129887;"14551";"REF_OMNIDIA";"LPMU"
129888;"14552";"REF_OMNIDIA";"LPRO"
129889;"14553";"REF_OMNIDIA";"LPTX"
129891;"14555";"REF_OMNIDIA";"LRIV"
129892;"14556";"REF_OMNIDIA";"LROB"
129893;"14557";"REF_OMNIDIA";"LROS"
129895;"14559";"REF_OMNIDIA";"LLED"
129896;"14560";"REF_OMNIDIA";"LLYO"
129898;"14561";"REF_OMNIDIA";"LLYR"
129902;"14562";"REF_OMNIDIA";"LMAJ"
129903;"14563";"REF_OMNIDIA";"LMAR"
129904;"14565";"REF_OMNIDIA";"LNUB"
129905;"14566";"REF_OMNIDIA";"LNVL"
129906;"14569";"REF_OMNIDIA";"LOED"
129907;"14570";"REF_OMNIDIA";"LPEG"
129910;"14572";"REF_OMNIDIA";"LPFA"
129911;"14573";"REF_OMNIDIA";"LPFS"
129912;"14574";"REF_OMNIDIA";"MRBO"
129913;"14575";"REF_OMNIDIA";"MRCD"
129919;"14579";"REF_OMNIDIA";"MHAL"
129920;"14580";"REF_OMNIDIA";"MHEL"
129922;"14581";"REF_OMNIDIA";"MHOH"
129923;"14582";"REF_OMNIDIA";"MHOL"
129924;"14583";"REF_OMNIDIA";"MHOR"
129925;"14584";"REF_OMNIDIA";"MKRN"
129926;"14585";"REF_OMNIDIA";"MKUE"
129929;"14587";"REF_OMNIDIA";"MLAM"
129930;"14588";"REF_OMNIDIA";"MLAN"
129932;"14589";"REF_OMNIDIA";"MLAT"
129933;"14590";"REF_OMNIDIA";"MLEV"
129934;"14591";"REF_OMNIDIA";"MMAN"
129935;"14592";"REF_OMNIDIA";"MMAU"
129937;"14594";"REF_OMNIDIA";"MMED"
129939;"14597";"REF_OMNIDIA";"MMOC"
129940;"14598";"REF_OMNIDIA";"MNAU"
129941;"14599";"REF_OMNIDIA";"MNEO"
129942;"14600";"REF_OMNIDIA";"MNMA"
129943;"14601";"REF_OMNIDIA";"MNOL"
129944;"14602";"REF_OMNIDIA";"MOAL"
129946;"14604";"REF_OMNIDIA";"MOCG"
129947;"14605";"REF_OMNIDIA";"MPLC"
129948;"14606";"REF_OMNIDIA";"MPLN"
129949;"14607";"REF_OMNIDIA";"LPKO"
129951;"14608";"REF_OMNIDIA";"LPLB"
129952;"14609";"REF_OMNIDIA";"LPLC"
129953;"14610";"REF_OMNIDIA";"LSBA"
129954;"14611";"REF_OMNIDIA";"LSDA"
129955;"14612";"REF_OMNIDIA";"LSEP"
129957;"14614";"REF_OMNIDIA";"LSPE"
129958;"14615";"REF_OMNIDIA";"LSPI"
129961;"14618";"REF_OMNIDIA";"MSLP"
129962;"14619";"REF_OMNIDIA";"MSMA"
129963;"14621";"REF_OMNIDIA";"MSNS"
129964;"14622";"REF_OMNIDIA";"MSOI"
129966;"14625";"REF_OMNIDIA";"MUAL"
129967;"14626";"REF_OMNIDIA";"MUBA"
129968;"14627";"REF_OMNIDIA";"MUDU"
129969;"14628";"REF_OMNIDIA";"MUGI"
129971;"14629";"REF_OMNIDIA";"MCRG"
129972;"14630";"REF_OMNIDIA";"MCRS"
129974;"14632";"REF_OMNIDIA";"MCST"
129975;"14633";"REF_OMNIDIA";"MDUP"
129976;"14634";"REF_OMNIDIA";"MECH"
129977;"14635";"REF_OMNIDIA";"MEDA"
129978;"14636";"REF_OMNIDIA";"MEGG"
129979;"14637";"REF_OMNIDIA";"MEGR"
129981;"14639";"REF_OMNIDIA";"MELG"
129982;"14640";"REF_OMNIDIA";"MELL"
129984;"14641";"REF_OMNIDIA";"MFIM"
129986;"14642";"REF_OMNIDIA";"MFOB"
129987;"14644";"REF_OMNIDIA";"MMOV"
129988;"14645";"REF_OMNIDIA";"MMPO"
129989;"14646";"REF_OMNIDIA";"MMRT"
129990;"14647";"REF_OMNIDIA";"MMSG"
129993;"14649";"REF_OMNIDIA";"MNAL"
129995;"14652";"REF_OMNIDIA";"MOVI"
129996;"14653";"REF_OMNIDIA";"MOVU"
129997;"14654";"REF_OMNIDIA";"MPAR"
129998;"14655";"REF_OMNIDIA";"MPAV"
130001;"14658";"REF_OMNIDIA";"MPRG"
130002;"14659";"REF_OMNIDIA";"MPSC"
130003;"14660";"REF_OMNIDIA";"MPUM"
130004;"14661";"REF_OMNIDIA";"MPUS"
130005;"14662";"REF_OMNIDIA";"MPWE"
130006;"14663";"REF_OMNIDIA";"MQQC"
130009;"14665";"REF_OMNIDIA";"MPMU"
130010;"14666";"REF_OMNIDIA";"MPOL"
130011;"14667";"REF_OMNIDIA";"MPPE"
130012;"14668";"REF_OMNIDIA";"MPPO"
130013;"14669";"REF_OMNIDIA";"MRCU"
130015;"14672";"REF_OMNIDIA";"MREG"
130016;"14673";"REF_OMNIDIA";"MREI"
130017;"14674";"REF_OMNIDIA";"MREL"
130018;"14675";"REF_OMNIDIA";"MRES"
130019;"14676";"REF_OMNIDIA";"NAAE"
130022;"14679";"REF_OMNIDIA";"NAAP"
130023;"14680";"REF_OMNIDIA";"NAAR"
130024;"14681";"REF_OMNIDIA";"NABN"
130025;"14682";"REF_OMNIDIA";"NABS"
130026;"14683";"REF_OMNIDIA";"NABT"
130027;"14684";"REF_OMNIDIA";"NABU"
130028;"14685";"REF_OMNIDIA";"NACA"
130029;"14686";"REF_OMNIDIA";"NACB"
130030;"14687";"REF_OMNIDIA";"NACC"
130031;"14688";"REF_OMNIDIA";"NACR"
130032;"14689";"REF_OMNIDIA";"NACS"
130033;"14690";"REF_OMNIDIA";"NACT"
130034;"14691";"REF_OMNIDIA";"NACY"
130035;"14692";"REF_OMNIDIA";"NADA"
130036;"14693";"REF_OMNIDIA";"NADB"
130037;"14694";"REF_OMNIDIA";"NADC"
130038;"14695";"REF_OMNIDIA";"NADP"
130039;"14696";"REF_OMNIDIA";"NADT"
130040;"14697";"REF_OMNIDIA";"NAEP"
130041;"14698";"REF_OMNIDIA";"NAEQ"
130042;"14699";"REF_OMNIDIA";"LUUN"
130046;"14701";"REF_OMNIDIA";"LYAM"
130047;"14702";"REF_OMNIDIA";"MAAC"
130048;"14704";"REF_OMNIDIA";"MAEX"
130051;"14705";"REF_OMNIDIA";"MAFF"
130052;"14706";"REF_OMNIDIA";"MAFM"
130057;"14709";"REF_OMNIDIA";"MAGO"
130061;"14711";"REF_OMNIDIA";"MAKR"
130063;"14713";"REF_OMNIDIA";"MAPO"
130064;"14715";"REF_OMNIDIA";"MARA"
130065;"14716";"REF_OMNIDIA";"MARC"
130066;"14717";"REF_OMNIDIA";"MARI"
130067;"14718";"REF_OMNIDIA";"MASE"
130070;"14719";"REF_OMNIDIA";"MBAL"
130071;"14720";"REF_OMNIDIA";"MBAR"
130072;"14721";"REF_OMNIDIA";"MBEA"
130073;"14723";"REF_OMNIDIA";"MBIF"
130076;"14725";"REF_OMNIDIA";"MBLS"
130077;"14726";"REF_OMNIDIA";"MBOR"
130080;"14728";"REF_OMNIDIA";"LSUE"
130081;"14729";"REF_OMNIDIA";"LSUL"
130082;"14730";"REF_OMNIDIA";"LTOM"
130083;"14732";"REF_OMNIDIA";"LUNI"
130084;"14733";"REF_OMNIDIA";"LURU"
130085;"14734";"REF_OMNIDIA";"MABI"
130086;"14735";"REF_OMNIDIA";"MABY"
130087;"14736";"REF_OMNIDIA";"MACA"
130088;"14737";"REF_OMNIDIA";"MACN"
130089;"14738";"REF_OMNIDIA";"MADE"
130090;"14739";"REF_OMNIDIA";"MADI"
130091;"14740";"REF_OMNIDIA";"MADR"
130093;"14743";"REF_OMNIDIA";"MALN"
130094;"14744";"REF_OMNIDIA";"MAMO"
130095;"14745";"REF_OMNIDIA";"MAMU"
130096;"14746";"REF_OMNIDIA";"MANA"
130097;"14747";"REF_OMNIDIA";"MANC"
130098;"14748";"REF_OMNIDIA";"MAND"
130099;"14749";"REF_OMNIDIA";"MANG"
130100;"14750";"REF_OMNIDIA";"MASM"
130101;"14751";"REF_OMNIDIA";"MATA"
130102;"14752";"REF_OMNIDIA";"MATD"
130103;"14754";"REF_OMNIDIA";"MAVA"
130104;"14755";"REF_OMNIDIA";"MBAH"
130105;"14756";"REF_OMNIDIA";"MBAJ"
130106;"14757";"REF_OMNIDIA";"MBRA"
130108;"14759";"REF_OMNIDIA";"MCAN"
130109;"14760";"REF_OMNIDIA";"MCCA"
130112;"14762";"REF_OMNIDIA";"MCHI"
130113;"14763";"REF_OMNIDIA";"MCIR"
130116;"14767";"REF_OMNIDIA";"MDCL"
130117;"14768";"REF_OMNIDIA";"MDCU"
130118;"14769";"REF_OMNIDIA";"MDEC"
130119;"14770";"REF_OMNIDIA";"MDEL"
130120;"14771";"REF_OMNIDIA";"MDFE"
130121;"14772";"REF_OMNIDIA";"MDGO"
130122;"14773";"REF_OMNIDIA";"MDIV"
130123;"14775";"REF_OMNIDIA";"MDSI"
130124;"14776";"REF_OMNIDIA";"MDSU"
130125;"14777";"REF_OMNIDIA";"MDUB"
130127;"14778";"REF_OMNIDIA";"MEMA"
130128;"14779";"REF_OMNIDIA";"MEOB"
130129;"14780";"REF_OMNIDIA";"MERY"
130130;"14781";"REF_OMNIDIA";"MEXI"
130131;"14782";"REF_OMNIDIA";"MEXL"
130132;"14783";"REF_OMNIDIA";"MFAL"
130133;"14784";"REF_OMNIDIA";"MCIT"
130134;"14785";"REF_OMNIDIA";"MCLO"
130135;"14786";"REF_OMNIDIA";"MCOC"
130136;"14787";"REF_OMNIDIA";"MCOR"
130137;"14788";"REF_OMNIDIA";"MFRI"
130138;"14789";"REF_OMNIDIA";"MFSL"
130139;"14790";"REF_OMNIDIA";"MGIE"
130140;"14791";"REF_OMNIDIA";"MGOM"
130141;"14792";"REF_OMNIDIA";"MGRE"
130143;"14793";"REF_OMNIDIA";"MHUM"
130144;"14794";"REF_OMNIDIA";"MICO"
130146;"14795";"REF_OMNIDIA";"MIGN"
130147;"14796";"REF_OMNIDIA";"MINA"
130148;"14797";"REF_OMNIDIA";"MITV"
130149;"14798";"REF_OMNIDIA";"MJBO"
130150;"14799";"REF_OMNIDIA";"MJOU"
130153;"14801";"REF_OMNIDIA";"MLJU"
130154;"14803";"REF_OMNIDIA";"MLNR"
130155;"14804";"REF_OMNIDIA";"MLSA"
130157;"14806";"REF_OMNIDIA";"MLUC"
130158;"14807";"REF_OMNIDIA";"MMAC"
130159;"14808";"REF_OMNIDIA";"MRUT"
130160;"14809";"REF_OMNIDIA";"MRYU"
130161;"14810";"REF_OMNIDIA";"MSAF"
130162;"14812";"REF_OMNIDIA";"MSCR"
130163;"14813";"REF_OMNIDIA";"MSEL"
130164;"14814";"REF_OMNIDIA";"MSHU"
130165;"14815";"REF_OMNIDIA";"MSIM"
130166;"14816";"REF_OMNIDIA";"MSPR"
130168;"14818";"REF_OMNIDIA";"MSTR"
130169;"14819";"REF_OMNIDIA";"MSTU"
130170;"14820";"REF_OMNIDIA";"MSUN"
130171;"14821";"REF_OMNIDIA";"MSYN"
130172;"14822";"REF_OMNIDIA";"MTNS"
130173;"14823";"REF_OMNIDIA";"MTRI"
130175;"14824";"REF_OMNIDIA";"MRHO"
130176;"14825";"REF_OMNIDIA";"MRIN"
130178;"14827";"REF_OMNIDIA";"MRPU"
130179;"14828";"REF_OMNIDIA";"MRSI"
130180;"14829";"REF_OMNIDIA";"MRSP"
130181;"14830";"REF_OMNIDIA";"MUIS"
130182;"14831";"REF_OMNIDIA";"MULI"
130183;"14832";"REF_OMNIDIA";"MUMB"
130184;"14833";"REF_OMNIDIA";"MURV"
130185;"14834";"REF_OMNIDIA";"MUSA"
130186;"14835";"REF_OMNIDIA";"MUSP"
130187;"14836";"REF_OMNIDIA";"MUTE"
130188;"14837";"REF_OMNIDIA";"MUVA"
130190;"14839";"REF_OMNIDIA";"MVCO"
130191;"14840";"REF_OMNIDIA";"NAAA"
130192;"14841";"REF_OMNIDIA";"NAAD"
130193;"14844";"REF_OMNIDIA";"MUME"
130194;"14845";"REF_OMNIDIA";"MUPA"
130195;"14846";"REF_OMNIDIA";"MUPE"
130196;"14847";"REF_OMNIDIA";"MUPO"
130197;"14848";"REF_OMNIDIA";"MURA"
130198;"14849";"REF_OMNIDIA";"MVEN"
130199;"14850";"REF_OMNIDIA";"MVPU"
130200;"14851";"REF_OMNIDIA";"MWEI"
130201;"14852";"REF_OMNIDIA";"MWES"
130202;"14853";"REF_OMNIDIA";"MYBI"
130203;"14854";"REF_OMNIDIA";"MYCR"
130204;"14855";"REF_OMNIDIA";"MYVI"
130205;"14856";"REF_OMNIDIA";"NAAS"
130206;"14857";"REF_OMNIDIA";"NAAT"
130207;"14858";"REF_OMNIDIA";"NABA"
130208;"14859";"REF_OMNIDIA";"NABB"
130209;"14860";"REF_OMNIDIA";"NABC"
130210;"14861";"REF_OMNIDIA";"NABD"
130211;"14862";"REF_OMNIDIA";"NABG"
130212;"14864";"REF_OMNIDIA";"NACG"
130213;"14865";"REF_OMNIDIA";"NACH"
130214;"14866";"REF_OMNIDIA";"NACL"
130215;"14867";"REF_OMNIDIA";"NACN"
130216;"14868";"REF_OMNIDIA";"NACP"
130217;"14869";"REF_OMNIDIA";"NADD"
130218;"14870";"REF_OMNIDIA";"NADE"
130219;"14872";"REF_OMNIDIA";"NADH"
130220;"14873";"REF_OMNIDIA";"NADK"
130221;"14874";"REF_OMNIDIA";"NADL"
130222;"14876";"REF_OMNIDIA";"NADO"
130223;"14877";"REF_OMNIDIA";"NAGC"
130224;"14878";"REF_OMNIDIA";"NAGG"
130225;"14879";"REF_OMNIDIA";"NAGI"
130226;"14880";"REF_OMNIDIA";"NAGK"
130227;"14881";"REF_OMNIDIA";"NAGM"
130231;"14884";"REF_OMNIDIA";"NAHT"
130232;"14887";"REF_OMNIDIA";"NAII"
130233;"14888";"REF_OMNIDIA";"NAIN"
130234;"14889";"REF_OMNIDIA";"NAJA"
130235;"14890";"REF_OMNIDIA";"NAKT"
130236;"14891";"REF_OMNIDIA";"NALA"
130237;"14892";"REF_OMNIDIA";"NAML"
130238;"14893";"REF_OMNIDIA";"NAMM"
130239;"14894";"REF_OMNIDIA";"NAMN"
130240;"14896";"REF_OMNIDIA";"NAMR"
130241;"14897";"REF_OMNIDIA";"NAMS"
130242;"14898";"REF_OMNIDIA";"NAMT"
130243;"14899";"REF_OMNIDIA";"NAGS"
130244;"14900";"REF_OMNIDIA";"NAGU"
130245;"14901";"REF_OMNIDIA";"NAHH"
130246;"14902";"REF_OMNIDIA";"NAHM"
130247;"14903";"REF_OMNIDIA";"NAHN"
130248;"14904";"REF_OMNIDIA";"NAHP"
130249;"14905";"REF_OMNIDIA";"NAHR"
130250;"14906";"REF_OMNIDIA";"NALB"
130251;"14907";"REF_OMNIDIA";"NALF"
130252;"14908";"REF_OMNIDIA";"NALG"
130253;"14909";"REF_OMNIDIA";"NALT"
130254;"14911";"REF_OMNIDIA";"NAMG"
130255;"14912";"REF_OMNIDIA";"NAMU"
130256;"14913";"REF_OMNIDIA";"NAMY"
130257;"14914";"REF_OMNIDIA";"NANC"
130258;"14915";"REF_OMNIDIA";"NAND"
130259;"14916";"REF_OMNIDIA";"NANE"
130260;"14917";"REF_OMNIDIA";"NANH"
130261;"14918";"REF_OMNIDIA";"NANI"
130262;"14919";"REF_OMNIDIA";"NANK"
130263;"14920";"REF_OMNIDIA";"NANY"
130264;"14921";"REF_OMNIDIA";"NAOE"
130265;"14922";"REF_OMNIDIA";"NAOG"
130266;"14924";"REF_OMNIDIA";"NAPB"
130268;"14926";"REF_OMNIDIA";"NARB"
130269;"14927";"REF_OMNIDIA";"NARC"
130272;"14928";"REF_OMNIDIA";"NARD"
130273;"14929";"REF_OMNIDIA";"NARE"
130275;"14930";"REF_OMNIDIA";"NARF"
130276;"14931";"REF_OMNIDIA";"NARK"
130277;"14932";"REF_OMNIDIA";"NASG"
130278;"14933";"REF_OMNIDIA";"NASK"
130279;"14934";"REF_OMNIDIA";"NASL"
130280;"14935";"REF_OMNIDIA";"NASO"
130281;"14937";"REF_OMNIDIA";"NASU"
130282;"14938";"REF_OMNIDIA";"NATC"
130283;"14940";"REF_OMNIDIA";"NAUS"
130284;"14941";"REF_OMNIDIA";"NAUT"
130285;"14942";"REF_OMNIDIA";"NAVO"
130286;"14943";"REF_OMNIDIA";"NAXA"
130287;"14944";"REF_OMNIDIA";"NBAI"
130289;"14946";"REF_OMNIDIA";"NBBS"
130292;"14949";"REF_OMNIDIA";"NBCN"
130293;"14950";"REF_OMNIDIA";"NBCO"
130294;"14951";"REF_OMNIDIA";"NBDE"
130295;"14952";"REF_OMNIDIA";"NBEH"
130296;"14953";"REF_OMNIDIA";"NBEL"
130297;"14954";"REF_OMNIDIA";"NANL"
130298;"14955";"REF_OMNIDIA";"NANM"
130299;"14956";"REF_OMNIDIA";"NANP"
130300;"14957";"REF_OMNIDIA";"NANS"
130301;"14958";"REF_OMNIDIA";"NANU"
130302;"14959";"REF_OMNIDIA";"NANW"
130303;"14960";"REF_OMNIDIA";"NANX"
130304;"14961";"REF_OMNIDIA";"NAPL"
130305;"14962";"REF_OMNIDIA";"NAPM"
130306;"14963";"REF_OMNIDIA";"NAPP"
130307;"14964";"REF_OMNIDIA";"NAPS"
130308;"14965";"REF_OMNIDIA";"NAPT"
130309;"14966";"REF_OMNIDIA";"NAPX"
130310;"14969";"REF_OMNIDIA";"NARO"
130311;"14970";"REF_OMNIDIA";"NARR"
130312;"14971";"REF_OMNIDIA";"NARS"
130313;"14973";"REF_OMNIDIA";"NARZ"
130314;"14974";"REF_OMNIDIA";"NASB"
130315;"14975";"REF_OMNIDIA";"NASD"
130316;"14977";"REF_OMNIDIA";"NATI"
130318;"14979";"REF_OMNIDIA";"NATN"
130319;"14980";"REF_OMNIDIA";"NATP"
130320;"14981";"REF_OMNIDIA";"NATS"
130321;"14982";"REF_OMNIDIA";"NATT"
130322;"14984";"REF_OMNIDIA";"NBAR"
130323;"14985";"REF_OMNIDIA";"NBAT"
130324;"14986";"REF_OMNIDIA";"NBAU"
130326;"14988";"REF_OMNIDIA";"NBBN"
130327;"14989";"REF_OMNIDIA";"NBBR"
130328;"14990";"REF_OMNIDIA";"NBER"
130329;"14991";"REF_OMNIDIA";"NBES"
130330;"14992";"REF_OMNIDIA";"NBET"
130331;"14993";"REF_OMNIDIA";"NBFA"
130332;"14994";"REF_OMNIDIA";"NBFM"
130333;"14995";"REF_OMNIDIA";"NBGB"
130334;"14996";"REF_OMNIDIA";"NBGW"
130335;"14997";"REF_OMNIDIA";"NBIC"
130336;"14998";"REF_OMNIDIA";"NBIU"
130338;"14999";"REF_OMNIDIA";"NBJO"
130339;"15000";"REF_OMNIDIA";"NBKT"
130340;"15001";"REF_OMNIDIA";"NBLA"
130341;"15002";"REF_OMNIDIA";"NBLI"
130342;"15003";"REF_OMNIDIA";"NBLK"
130343;"15004";"REF_OMNIDIA";"NBLV"
130344;"15005";"REF_OMNIDIA";"NBOS"
130346;"15007";"REF_OMNIDIA";"NBOU"
130347;"15008";"REF_OMNIDIA";"NBOV"
130348;"15009";"REF_OMNIDIA";"NBOW"
130349;"15010";"REF_OMNIDIA";"NBOY"
130350;"15011";"REF_OMNIDIA";"NBPA"
130351;"15012";"REF_OMNIDIA";"NBPL"
130352;"15013";"REF_OMNIDIA";"NBIF"
130353;"15014";"REF_OMNIDIA";"NBIM"
130354;"15015";"REF_OMNIDIA";"NBIN"
130355;"15016";"REF_OMNIDIA";"NBIP"
130356;"15017";"REF_OMNIDIA";"NBIT"
130357;"15018";"REF_OMNIDIA";"NBLZ"
130358;"15019";"REF_OMNIDIA";"NBMF"
130359;"15020";"REF_OMNIDIA";"NBNI"
130360;"15022";"REF_OMNIDIA";"NBOL"
130361;"15023";"REF_OMNIDIA";"NBOR"
130362;"15024";"REF_OMNIDIA";"NBPR"
130363;"15025";"REF_OMNIDIA";"NBRB"
130364;"15026";"REF_OMNIDIA";"NBRC"
130365;"15027";"REF_OMNIDIA";"NBRH"
130367;"15029";"REF_OMNIDIA";"NBRN"
130368;"15030";"REF_OMNIDIA";"NBSU"
130370;"15031";"REF_OMNIDIA";"NBTB"
130371;"15033";"REF_OMNIDIA";"NBTO"
130372;"15034";"REF_OMNIDIA";"NBTS"
130373;"15035";"REF_OMNIDIA";"NBTZ"
130374;"15036";"REF_OMNIDIA";"NBUC"
130375;"15037";"REF_OMNIDIA";"NBUG"
130376;"15038";"REF_OMNIDIA";"NCAC"
130377;"15039";"REF_OMNIDIA";"NCAD"
130378;"15040";"REF_OMNIDIA";"NCAE"
130379;"15041";"REF_OMNIDIA";"NCAF"
130380;"15043";"REF_OMNIDIA";"NCAI"
130381;"15044";"REF_OMNIDIA";"NCAJ"
130382;"15045";"REF_OMNIDIA";"NCCI"
130383;"15046";"REF_OMNIDIA";"NCCL"
130385;"15048";"REF_OMNIDIA";"NCCN"
130386;"15049";"REF_OMNIDIA";"NCCO"
130388;"15052";"REF_OMNIDIA";"NCGD"
130389;"15053";"REF_OMNIDIA";"NCGF"
130390;"15054";"REF_OMNIDIA";"NCGM"
130391;"15056";"REF_OMNIDIA";"NCHE"
130392;"15057";"REF_OMNIDIA";"NCHG"
130393;"15058";"REF_OMNIDIA";"NCHI"
130394;"15059";"REF_OMNIDIA";"NCHL"
130395;"15060";"REF_OMNIDIA";"NCLC"
130396;"15061";"REF_OMNIDIA";"NCLG"
130397;"15062";"REF_OMNIDIA";"NCLK"
130398;"15063";"REF_OMNIDIA";"NCLL"
130399;"15064";"REF_OMNIDIA";"NCLM"
130400;"15065";"REF_OMNIDIA";"NCLN"
130401;"15066";"REF_OMNIDIA";"NBRR"
130402;"15067";"REF_OMNIDIA";"NBRS"
130403;"15068";"REF_OMNIDIA";"NBRT"
130404;"15069";"REF_OMNIDIA";"NBRU"
130405;"15070";"REF_OMNIDIA";"NBRV"
130406;"15071";"REF_OMNIDIA";"NBSA"
130407;"15072";"REF_OMNIDIA";"NBSO"
130408;"15073";"REF_OMNIDIA";"NBUH"
130409;"15074";"REF_OMNIDIA";"NBUK"
130410;"15075";"REF_OMNIDIA";"NBUN"
130411;"15077";"REF_OMNIDIA";"NBVK"
130412;"15078";"REF_OMNIDIA";"NBVR"
130413;"15079";"REF_OMNIDIA";"NBVS"
130414;"15080";"REF_OMNIDIA";"NBVT"
130415;"15081";"REF_OMNIDIA";"NCAS"
130418;"15083";"REF_OMNIDIA";"NCCB"
130419;"15084";"REF_OMNIDIA";"NCCC"
130420;"15085";"REF_OMNIDIA";"NCCD"
130421;"15086";"REF_OMNIDIA";"NCCH"
130422;"15087";"REF_OMNIDIA";"NCDN"
130423;"15088";"REF_OMNIDIA";"NCDO"
130424;"15089";"REF_OMNIDIA";"NCDZ"
130425;"15090";"REF_OMNIDIA";"NCEL"
130426;"15091";"REF_OMNIDIA";"NCER"
130427;"15092";"REF_OMNIDIA";"NCFS"
130428;"15093";"REF_OMNIDIA";"NCFU"
130429;"15094";"REF_OMNIDIA";"NCHM"
130430;"15095";"REF_OMNIDIA";"NCHP"
130432;"15097";"REF_OMNIDIA";"NCIC"
130433;"15098";"REF_OMNIDIA";"NCID"
130435;"15100";"REF_OMNIDIA";"NCLR"
130436;"15102";"REF_OMNIDIA";"NCMA"
130437;"15103";"REF_OMNIDIA";"NCMF"
130438;"15104";"REF_OMNIDIA";"NCMI"
130439;"15105";"REF_OMNIDIA";"NCMJ"
130440;"15106";"REF_OMNIDIA";"NCMN"
130441;"15107";"REF_OMNIDIA";"NCOB"
130442;"15108";"REF_OMNIDIA";"NCOD"
130443;"15109";"REF_OMNIDIA";"NCOE"
130444;"15110";"REF_OMNIDIA";"NCOG"
130445;"15111";"REF_OMNIDIA";"NCOI"
130446;"15112";"REF_OMNIDIA";"NCOL"
130447;"15114";"REF_OMNIDIA";"NCPT"
130448;"15115";"REF_OMNIDIA";"NCPU"
130450;"15116";"REF_OMNIDIA";"NCQU"
130451;"15117";"REF_OMNIDIA";"NCRB"
130452;"15118";"REF_OMNIDIA";"NCRF"
130453;"15119";"REF_OMNIDIA";"NCRO"
130454;"15120";"REF_OMNIDIA";"NCRP"
130455;"15121";"REF_OMNIDIA";"NCMT"
130456;"15122";"REF_OMNIDIA";"NCMU"
130457;"15123";"REF_OMNIDIA";"NCNB"
130458;"15124";"REF_OMNIDIA";"NCNF"
130459;"15125";"REF_OMNIDIA";"NCNL"
130460;"15126";"REF_OMNIDIA";"NCNR"
130461;"15127";"REF_OMNIDIA";"NCNT"
130462;"15128";"REF_OMNIDIA";"NCNU"
130463;"15129";"REF_OMNIDIA";"NCOQ"
130464;"15130";"REF_OMNIDIA";"NCPC"
130465;"15131";"REF_OMNIDIA";"NCPD"
130466;"15133";"REF_OMNIDIA";"NCPI"
130467;"15134";"REF_OMNIDIA";"NCRR"
130468;"15135";"REF_OMNIDIA";"NCRS"
130469;"15136";"REF_OMNIDIA";"NCRV"
130471;"15138";"REF_OMNIDIA";"NCSA"
130472;"15139";"REF_OMNIDIA";"NCSB"
130473;"15140";"REF_OMNIDIA";"NCTB"
130474;"15141";"REF_OMNIDIA";"NCTC"
130475;"15142";"REF_OMNIDIA";"NCTF"
130476;"15144";"REF_OMNIDIA";"NCTH"
130478;"15146";"REF_OMNIDIA";"NCUM"
130479;"15147";"REF_OMNIDIA";"NCUN"
130480;"15148";"REF_OMNIDIA";"NCUO"
130481;"15149";"REF_OMNIDIA";"NCUP"
130482;"15150";"REF_OMNIDIA";"NCUR"
130483;"15151";"REF_OMNIDIA";"NCUV"
130484;"15152";"REF_OMNIDIA";"NCVG"
130485;"15153";"REF_OMNIDIA";"NDAG"
130486;"15154";"REF_OMNIDIA";"NDAK"
130487;"15155";"REF_OMNIDIA";"NDAM"
130488;"15156";"REF_OMNIDIA";"NDAN"
130489;"15157";"REF_OMNIDIA";"NDAU"
130490;"15158";"REF_OMNIDIA";"NDBI"
130491;"15159";"REF_OMNIDIA";"NDBK"
130492;"15160";"REF_OMNIDIA";"NDBL"
130493;"15161";"REF_OMNIDIA";"NDCP"
130494;"15162";"REF_OMNIDIA";"NDCS"
130495;"15163";"REF_OMNIDIA";"NDCU"
130496;"15164";"REF_OMNIDIA";"NDCY"
130497;"15165";"REF_OMNIDIA";"NDDI"
130498;"15166";"REF_OMNIDIA";"NDGD"
130499;"15167";"REF_OMNIDIA";"NDGE"
130500;"15168";"REF_OMNIDIA";"NDGL"
130502;"15170";"REF_OMNIDIA";"NDGS"
130505;"15173";"REF_OMNIDIA";"NCSC"
130506;"15174";"REF_OMNIDIA";"NCSE"
130507;"15175";"REF_OMNIDIA";"NCSF"
130508;"15176";"REF_OMNIDIA";"NCSM"
130509;"15177";"REF_OMNIDIA";"NCSN"
130510;"15178";"REF_OMNIDIA";"NCSO"
130511;"15179";"REF_OMNIDIA";"NCSR"
